id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,direction
7669,Work,Alone,&Sunny,7  AM  ,1,0,0,1,0,0,1
15276,Work,Alo&ne,?Sunny,6 AM ,1,0,0,0,1,0,0
8051,Travel,%Alo!ne,S%un!ny,13:00,1,0,0,0,1,0,0
6725,Travel,Fr%iend (s),Sunn?y,8:00,1,0,0,0,1,0,0
10426,Travel, Frien!d&(s),S!unny,2PM  ,1,1,0,0,1,0,0
13356,Travel,Friend(s),Sunny,1 PM  ,1,1,0,0,1,33,0
19745,Travel,Frie%nd(s),S~?unny,6  PM,1,1,0,0,1,0,0
15078,Travel,Frien?d(s),!S%u?nny,13:00,1,1,0,0,1,0,0
11842,Travel,Fa  !&mily,Sunny,10AM,1,1,0,0,1,0,0
9543,Travel,Fa%!mily,~~Sunny,9AM  ,1,1,0,0,1,0,0
5609,Travel,~ F?amily,Sunny,14:00,1,0,0,0,1,30,0
14096,Travel, F!&a!mily,Sun!ny,2PM  ,1,1,0,0,1,0,0
1739,Visit,A~lone,Sunn%y,4 PM,1,0,0,0,1,37,0
4202,Work,A!l one,&Sunny,6  AM  ,1,1,1,0,1,39,0
5307,Work,A??l one,S?u?nny,7AM ,1,0,0,0,1,0,0
9352,Work,Al!o?ne,!S&%!unny,6:00,1,1,0,0,1,0,0
2558,Travel,Alone,Sunny,11AM  ,1,0,0,0,1,0,0
11673,Travel,F?%riend(s),Sunny,10:00,1,0,0,0,1,0,0
2266,Travel,Friend(s),!Sunny,14:00,1,1,0,0,1,0,0
5030,Travel,Fr!i e~!nd(s),S%%%%unny,2  PM ,1,1,0,0,1,8,0
12047,Travel,F%r?%&iend(s),Su~nny,18:00,1,1,0,0,1,6,0
10442,Travel,Friend( s),!S?~?unny,13:00,1,0,0,0,1,0,0
6917,Travel,!%Al!one,!&S%unny,8:00,1,0,0,0,1,0,0
3654,Work,Alo!ne,S!&unny,6AM ,1,1,1,0,1,0,0
8612,Work,Alone,S??unny,7:00,1,1,0,0,1,5,0
5253,Work,~?%A!lone,!S~!?unny,7 AM,1,0,0,0,1,0,0
17597,Travel,A?~~&lone,S??!&unny,1PM ,1,0,0,0,1,0,0
3615,Travel, Fri?!en&d(s),S~%unny,10 AM,1,1,0,0,1,0,0
1529,Travel,F& ri!!end(s),~?Su%nny,15:00,1,1,0,0,1,0,0
1487,Travel,Friend(s),S&%?&unny,11:00,1,1,0,0,1,13,0
8479,Travel,Family,&Sunny,10:00,1,0,0,0,1,0,0
17781,Travel,Family,!?Sunny,10 AM,1,0,0,0,1,0,0
14622,Travel,Fa%&m?ily,Sun~ny,18:00,1,0,0,0,1,11,0
6478,Travel,~F&am?ily,Sunny,5PM,1,1,0,0,1,13,0
9646,Visit,& ~%Alone,Sunn%y,5  PM ,1,0,0,1,0,0,1
2319,Visit,&? A&lone,Sunny,18:00,1,1,0,0,1,15,0
19678,Work,Alone,%&?S&unny,6 AM ,1,1,1,0,1,12,0
16268,Work,~Alone,Su%nny,6:00,1,1,0,0,1,0,0
5594,Work,Alone,Su~nny,6:00,1,0,0,1,0,0,1
12700,Work,!A?%%lone,Sun%ny,6  AM ,1,0,0,0,1,9,0
15733,Travel,Al  ?one,?S!unny,1  PM ,1,0,0,0,1,0,0
19632,Travel,?F&riend(s),Su!nny,8 AM ,1,0,0,0,1,9,0
12443,Travel,Fri&e?nd(s),Sun%?ny,8AM ,1,1,0,0,1,12,0
1503,Travel,%!Frien? d(s),?%S&!unny,3PM ,1,1,0,0,1,0,0
5450,Travel,Friend(s),?%!&Sunny,11AM,1,1,0,0,1,0,0
18927,Travel,Fa?mi?ly,S~unny,9 AM  ,1,1,0,0,1,0,0
14688,Travel,Family,???!Sunny,9AM,1,1,0,0,1,15,0
10183,Travel,Fa?mily,~?S?unny,1  PM ,1,0,0,0,1,10,0
6808,Travel,Family,S%&u?nny,14:00,1,1,0,0,1,0,0
11369,Visit,&A!! lone,Su%%nny,18:00,1,0,0,1,0,0,1
10168,Work,!Alone,S?u!%nny,7:00,1,0,0,0,1,13,0
4500,Travel,Alone,S~%unny,11AM ,1,0,0,0,1,0,0
19910,Travel,%Frien d(s),~~!&Sunny,8 AM,1,1,0,0,1,16,0
6157,Travel,Friend(s),!Su%nny,3  PM ,1,1,0,0,1,0,0
11574,Travel,Friend(~s),Sunn&y,11AM  ,1,1,0,0,1,17,0
12815,Travel,Fam%i ly,S&?%?unny,9:00,1,0,0,0,1,0,0
10082,Travel,Family,S?u~nny,17:00,1,0,0,0,1,20,0
19804,Travel,Fa!mily,Sunny,18:00,1,1,0,0,1,0,0
5021,Visit,Alo!ne,Sunny,5PM,1,0,0,1,0,0,1
17139,Visit,Alone,&Su%&nny,17:00,1,1,0,0,1,23,0
19550,Work,Al~% one,Sunny,6AM ,1,1,1,0,1,0,0
16479,Work,Alone,Sunny,6  AM  ,1,1,0,0,1,0,0
1985,Work,A!l~one,S&!unny,7  AM ,1,0,0,1,0,0,1
11004,Work,%Alone,!%S!~unny,6 AM,1,0,0,0,1,0,0
5657,Travel,Al&%one,Sunny,11:00,1,0,0,0,1,0,0
12817,Travel,~%Frie?n%d(s),Sunny,10:00,1,0,0,0,1,0,0
11873,Travel,Friend(s),S?&?!unny,9 AM ,1,0,0,0,1,0,0
3034,Travel,Friend(s),Sunny,1 PM  ,1,1,0,0,1,9,0
4454,Travel,F&rien&!d(s),S&unny,16:00,1,1,0,0,1,0,0
2726,Travel,Fri%end(s),Sunny,14:00,1,1,0,0,1,0,0
9936,Travel,Alon?e,Sunny,9 AM ,1,0,0,0,1,8,0
4320,Visit,Al%one,%Sunny,18:00,1,0,0,1,0,0,1
14384,Visit,%Al one,!&%S?unny,15:00,1,1,0,0,1,0,0
8009,Visit,Alone,S!!unny,4PM ,1,0,0,0,1,0,0
10277,Work,Alone,&Sunny,7 AM,1,1,1,0,1,10,0
15118,Work,~Alone,S%?u?nny,7AM,1,1,0,0,1,8,0
17318,Work,A lo~ne,?S~unny,6:00,1,0,0,0,1,8,0
2885,Work,Al ??one,S~~!&unny,6  AM  ,1,1,0,0,1,8,0
3225,Travel,Fr?ie~n ~d(s),&~Su%nny,10:00,1,0,0,0,1,0,0
7680,Travel,Friend(s),Sun?!ny,10:00,1,1,0,0,1,19,0
13960,Travel,Friend(s),!&S?!unny,11 AM ,1,1,0,0,1,0,0
18690,Travel,&Fri~e!nd(s),Sunny,12  AM  ,1,1,0,0,1,0,0
16976,Travel,Friend(s),Sunny,4 PM ,1,1,0,0,1,0,0
3902,Travel,F??&!amily,Sun&&ny,10 AM  ,1,0,0,0,1,19,0
7335,Travel,&F% a~mily,Sun!ny,8 AM,1,0,0,0,1,19,0
18276,Travel,Fa~mi%ly,Sun!ny,10 AM  ,1,1,0,0,1,0,0
3914,Travel,&Fam?ily,~%S?~unny,5  PM,1,1,0,0,1,12,0
9768,Visit,A! lone,Sun?ny,16:00,1,0,0,1,0,0,1
6560,Work,!!? Alone,&&S&?unny,7:00,1,0,0,1,0,0,1
5223,Travel,A? ?%lone,%S?!unny,1  PM  ,1,0,0,0,1,23,0
14081,Travel,%F ?r!iend(s),&S~unny,9 AM  ,1,0,0,0,1,22,0
14795,Travel,Fri?end(s),~Sunny,9  AM ,1,0,0,0,1,24,0
16259,Travel,Fri~e~ n&d(s),&&S?!unny,12  AM ,1,0,0,0,1,0,0
13134,Travel,Friend(s),~Su~~nny,2  PM  ,1,1,0,0,1,0,0
16347,Travel,Friend(s),Sunny,13:00,1,1,0,0,1,0,0
10988,Travel,F&rie&nd(s),&?!!Sunny,1PM,1,1,0,0,1,1,0
6567,Travel,Friend(s),Sunny,4 PM,1,1,0,0,1,1,0
18124,Travel,Friend(&s),&S&u!nny,1PM,1,0,0,0,1,0,0
13457,Travel,&Frien~  d(s),S&unny,1 PM  ,1,1,0,0,1,23,0
14794,Visit, ~  Alone,Sunn%y,16:00,1,0,0,1,0,22,1
9733,Visit,A lone,Su!nny,4 PM  ,1,1,0,0,1,0,0
10017,Visit,A lo!ne,&!&%Sunny,4  PM ,1,0,0,0,1,0,0
15486,Work,A~!~&lone,~Sunny,6AM  ,1,1,1,0,1,0,0
3170,Work,A&!%~lone,~S~?!unny,6:00,1,0,0,1,0,0,1
15985,Work,&??A?lone,%Sun!ny,7AM ,1,0,0,0,1,0,0
1004,Travel,%?!A%lone,Sun?~ny,11:00,1,0,0,0,1,5,0
4987,Travel,F~?rie~n%d(s),!%Sunny,1 PM  ,1,1,0,0,1,0,0
18689,Travel,Fam~?ily,Sunny,9AM  ,1,1,0,0,1,0,0
14691,Travel,F&~a?mily,Su&?nny,13:00,1,0,0,0,1,4,0
16125,Visit,%A&&%lone,!S!&&unny,3PM ,1,0,0,1,0,0,1
2300,Work,Alone,~S?!?unny,7  AM  ,1,1,1,0,1,0,0
12628,Work,A%lone,!Su~nny,7:00,1,0,0,1,0,0,1
8806,Work,Alone,%S&unny,7  AM,1,0,0,0,1,4,0
11054,Travel, ~A? lone,Sunny,11AM ,1,0,0,0,1,10,0
19657,Travel,Fri end?(s),Su&~nny,8  AM  ,1,0,0,0,1,0,0
12382,Travel,Fr!~i e nd(s),Sunn!y,8  AM ,1,1,0,0,1,0,0
8540,Travel,Frie~ nd(s),&S&u%nny,11:00,1,1,0,0,1,0,0
2475,Travel,Friend(s),~&?S!unny,1  PM ,1,1,0,0,1,0,0
2510,Travel, Fr?iend(s),Sunn&y,18:00,1,1,0,0,1,0,0
13079,Travel,Fam?ily,Sunny,9AM  ,1,1,0,0,1,14,0
14398,Travel,Famil?y,&S%!%unny,10  AM,1,1,0,0,1,0,0
2509,Travel,Fa!mily,!Sunny,1  PM,1,0,0,0,1,12,0
14963,Travel,%Fam~ily,Su%nny,12:00,1,1,0,0,1,10,0
15671,Visit, Al~ one,S?!u%nny,4  PM,1,0,0,1,0,0,1
9281,Visit,A%l? one,Sunny,6 PM,1,1,0,0,1,0,0
3716,Work,~~A!lone,&Su!nny,7 AM ,1,1,1,0,1,0,0
4064,Work,A!? lone,Su!n%ny,6:00,1,1,0,0,1,0,0
16146,Work,Al%one,Sunny,7  AM  ,1,0,0,1,0,0,1
15517,Work,&&A?%lone,Sunny,6:00,1,0,0,0,1,0,0
4247,Work,!A&l one,Sunny,6:00,1,1,0,0,1,10,0
2496,Travel,F!&~riend(s),Su%nny,8:00,1,1,0,0,1,3,0
14463,Travel,Frie?nd(s),~S?!unny,11  AM ,1,1,0,0,1,0,0
13728,Travel,~F!r%ie!nd(s),Sunny,11AM,1,1,0,0,1,0,0
2135,Travel,Friend(s),Sunny,17:00,1,1,0,0,1,4,0
18093,Travel,~&Fr~iend(s),S~u!~nny,2  PM  ,1,1,0,0,1,0,0
6352,Visit,Alone,~Su%nny,6 PM ,1,0,0,1,0,3,1
13863,Visit,A& &&lone,%&!S%unny,17:00,1,1,0,0,1,4,0
6482,Travel,Fa&~m ily,Sunny,8AM  ,1,0,0,0,1,65,0
18075,Travel,Fam~ily,?~&%Sunny,9AM ,1,0,0,0,1,0,0
17340,Travel,Family,~~Su!nny,8:00,1,1,0,0,1,0,0
1692,Travel,Family,Sun!ny,16:00,1,0,0,0,1,0,0
6267,Travel,Family,!&S%!unny,4 PM  ,1,1,0,0,1,0,0
7359,Travel,%&A lone,???S~unny,2  PM,1,0,0,0,1,0,0
10647,Travel,Fr%ien&d(s),Sunny,9:00,1,1,0,0,1,4,0
13634,Travel,Frien~d!(s),Sunny,15:00,1,1,0,0,1,0,0
5493,Travel,Frie&nd(s),~S!&&unny,11:00,1,1,0,0,1,0,0
10260,Travel,F?ami?ly,Sunny,9  AM ,1,0,0,0,1,0,0
7185,Travel,  F!!amily,Su!nny,10AM  ,1,0,0,0,1,6,0
3837,Travel,&Family,Su~&&nny,10:00,1,1,0,0,1,0,0
10540,Travel,Family,Sunny,3  PM  ,1,0,0,0,1,0,0
2839,Travel,F%a ~%mily,Su!n?ny,4  PM  ,1,1,0,0,1,0,0
19996,Visit,A?lo&ne,?!S?&unny,15:00,1,0,0,1,0,6,1
15466,Work,&?Alone,?S?%unny,6:00,1,1,1,0,1,0,0
1189,Work,Alone,Sunny,7:00,1,1,0,0,1,0,0
1658,Work,Alone,Sunny,7:00,1,0,0,1,0,0,1
2212,Work,&Alone,%%?Sunny,6:00,1,0,0,0,1,0,0
19109,Travel,Al~!~one,S%!&?unny,12 AM ,1,0,0,0,1,8,0
8551,Travel,Friend(s?),Su?%nny,9:00,1,0,0,0,1,6,0
3260,Travel,Fr~i&end(s),Sun&ny,11 AM,1,0,0,0,1,0,0
15498,Travel,Friend(s!),Sun~~ny,14:00,1,1,0,0,1,0,0
18004,Travel,?F%riend(s),~S&%?unny,14:00,1,1,0,0,1,0,0
7141,Travel,F?ri&e~n?d(s),Sunny,12AM,1,1,0,0,1,12,0
13173,Travel,Fri?e%?%nd(s),?&S%unny,5  PM  ,1,1,0,0,1,0,0
3728,Travel,Fr~i?end(s),%S!%unny,12AM  ,1,0,0,0,1,0,0
3328,Travel,Fr!i?e~&nd(s),Sunny,12:00,1,1,0,0,1,0,0
5905,Visit,A?lone,Sunny,16:00,1,1,0,0,1,0,0
16309,Work,%A%~~lone,Su~%&nny,6  AM,1,1,1,0,1,0,0
5350,Work,?%Alone,Sunny,7  AM ,1,1,0,0,1,0,0
8148,Work,Al!one,?~!&Sunny,7:00,1,0,0,1,0,0,1
13857,Work,?!Al%one,!S&%unny,6:00,1,0,0,0,1,14,0
10750,Travel,Alon~e,Sun&ny,11:00,1,0,0,0,1,0,0
15559,Travel,&Frie%&nd(s),Sunny,9:00,1,1,0,0,1,17,0
17426,Travel,F!~riend(s),Sunny,1PM,1,1,0,0,1,0,0
3621,Travel,Fri?e~nd&(s),&%?Sunny,12AM,1,1,0,0,1,0,0
18111,Travel,Frie ?nd%(s),Sunny,15:00,1,1,0,0,1,0,0
5497,Travel,Friend(s),&~Su&nny,14:00,1,1,0,0,1,0,0
7818,Travel,Famil%y,S%~!unny,10  AM,1,1,0,0,1,0,0
13322,Travel,Family,?Su&~nny,10:00,1,1,0,0,1,0,0
9092,Travel,Family,S!u&nny,11:00,1,0,0,0,1,0,0
3446,Travel,Fa&mily,!Sun%ny,17:00,1,1,0,0,1,0,0
9988,Visit,~A~  lone,Sun!ny,3 PM,1,1,0,0,1,21,0
12845,Visit,Alone,!&??Sunny,6 PM ,1,0,0,0,1,30,0
6083,Work,Al&~%one,Sunny,6  AM  ,1,1,0,0,1,19,0
14235,Work,Al&one,~S&!%unny,6:00,1,0,0,1,0,0,1
5230,Work,Al!&one,S&unny,6AM,1,0,0,0,1,0,0
1747,Work,Alone,?Sunny,7:00,1,1,0,0,1,0,0
7383,Travel,%Al%one,%S!?unny,12AM  ,1,0,0,0,1,0,0
10090,Travel,F&r~ie~nd(s),Su~%nny,13:00,1,0,0,0,1,0,0
16408,Travel,Fri!e~&nd(s),S??unny,12:00,1,1,0,0,1,23,0
11655,Travel, Friend(s),!Sunny,5  PM,1,1,0,0,1,0,0
17423,Travel,F r!ien &d(s),?S%unny,14:00,1,1,0,0,1,0,0
16325,Work,!Alo~ne,Su&!&nny,6:00,1,1,1,0,1,0,0
3020,Work, &A%lone,&S!u?nny,7:00,1,1,0,0,1,0,0
5132,Travel,Al one,~~!S&unny,14:00,1,0,0,0,1,0,0
11583,Travel,Fri e&n&?d(s),Sunny,8:00,1,0,0,0,1,9,0
14403,Travel,~Fri?e?n%d(s),~~&S&unny,12  AM  ,1,1,0,0,1,0,0
3058,Travel,F~riend(s),Su?n?ny,12AM,1,1,0,0,1,7,0
9276,Travel,?&?Fa mily,!!%!Sunny,10AM  ,1,0,0,0,1,0,0
10551,Travel,~? Family,S!unny,10  AM ,1,1,0,0,1,10,0
9701,Travel,F amily,S%&unny,5 PM  ,1,1,0,0,1,8,0
11876,Visit,A~~l one,~~!%Sunny,4  PM,1,0,0,1,0,10,1
14599,Travel,Friend(s),Sunn%y,10AM,1,0,0,0,1,0,0
4030,Travel,Friend~(s),?S?unny,8:00,1,1,0,0,1,0,0
1637,Travel,Fri end(s),~?S?unny,16:00,1,1,0,0,1,0,0
16103,Travel,% F!amily,%?Sunny,10  AM  ,1,1,0,0,1,0,0
10458,Travel,Family,~?Sunny,8AM ,1,1,0,0,1,0,0
8899,Travel,F&a?m~ily,Sunny,1  PM ,1,0,0,0,1,0,0
8468,Travel,Fam?ily,S&?~unny,13:00,1,1,0,0,1,0,0
17861,Work,A?l? one,S!%u&nny,6:00,1,1,0,0,1,0,0
1105,Work, %&%Alone,Sunny,7  AM,1,0,0,1,0,0,1
7273,Travel, % A lone,&S?u%nny,1 PM,1,0,0,0,1,0,0
2777,Travel,Friend(s),Sunny,8 AM  ,1,0,0,0,1,2,0
7104,Travel,F&r~i?en%d(s),Sunny,17:00,1,1,0,0,1,3,0
19010,Travel,Friend!(s),!&&Sunny,12 AM,1,1,0,0,1,2,0
8459,Travel,~F?!a?mily,&S%u~nny,8:00,1,1,0,0,1,0,0
9130,Travel,~F~am ily,?S&%~unny,13:00,1,0,0,0,1,3,0
10213,Work,A&&?%lone,S!~&%unny,6  AM,1,0,0,1,0,0,1
2044,Work,?A&l&one,S&?~unny,7:00,1,0,0,0,1,1,0
14268,Travel,Alone,S%?!!unny,12  AM  ,1,0,0,0,1,21,0
8086,Travel,Friend(s),&S%~unny,11:00,1,1,0,0,1,0,0
18318,Travel,Fri~e~nd(s),&S?&unny,1  PM,1,1,0,0,1,0,0
18704,Travel,!A!l?one,S?u&!nny,9 AM  ,1,0,0,0,1,0,0
4658,Visit,A%? ?lone,Su~n?ny,4 PM,1,0,0,1,0,0,1
18452,Work,Alone,!~Su~nny,7:00,1,1,1,0,1,0,0
8864,Work,A%lone,Sun~ny,7  AM ,1,1,1,0,1,0,0
1471,Work,Alo&ne,S~un%ny,6:00,1,0,0,1,0,18,1
10310,Travel,?~?Alone,%Sun%ny,2  PM  ,1,0,0,0,1,0,0
9067,Travel,~Fri!en~~d(s),?S?!?unny,8  AM,1,1,0,0,1,0,0
11392,Travel,Fri%end(s),S&~unny,15:00,1,1,0,0,1,18,0
4006,Travel,Friend(s),!%%!Sunny,11:00,1,1,0,0,1,0,0
1240,Travel,%F?&amily,Sun~ny,16:00,1,0,0,0,1,25,0
14933,Work,Alo%?ne,Sunny,7 AM,1,0,0,0,1,0,0
6029,Travel,%A~&!lone,S!&unny,2  PM  ,1,0,0,0,1,0,0
17522,Travel,%Fr~iend(s),Sun~!ny,9:00,1,0,0,0,1,0,0
7405,Travel,Friend(s),&Sunny,15:00,1,1,0,0,1,23,0
3298,Travel, Fa!?&mily,S%&%?unny,8 AM,1,0,0,0,1,0,0
10830,Travel,Fami!!ly,??~&Sunny,8 AM ,1,0,0,0,1,0,0
4614,Travel,Family,Sunny,10:00,1,1,0,0,1,0,0
18486,Travel,%F%~amily,?%S~unny,17:00,1,0,0,0,1,28,0
6849,Work,Alone,Sunny,6:00,1,1,0,0,1,30,0
12938,Work,~ Alone,Sunny,6 AM ,1,0,0,1,0,0,1
1453,Work, ?Al!one,~~S&unny,6:00,1,0,0,0,1,19,0
14724,Travel,!Alone,%Sunny,12:00,1,0,0,0,1,16,0
13678,Travel,%?Frie?nd(s),Sunny,8:00,1,1,0,0,1,30,0
6451,Travel,&F~r~ie%nd(s),Su~%?nny,16:00,1,1,0,0,1,23,0
3130,Travel,Friend(s),S~?unny,13:00,1,1,0,0,1,0,0
7225,Travel,Fam&?ily,Sunny,10:00,1,1,0,0,1,21,0
2446,Travel,F~!am%ily,S~u&nny,10:00,1,1,0,0,1,0,0
7798,Travel,~F??%amily,?%Sunny,1PM  ,1,0,0,0,1,0,0
14025,Travel,%F?a!mily,%S&u?nny,14:00,1,1,0,0,1,0,0
9617,Visit,Alone,Sunn~y,17:00,1,1,0,0,1,0,0
8761,Work,A lone,~Sunny,7  AM,1,1,1,0,1,0,0
16416,Work,A%l~one,Sun~ny,7  AM,1,0,0,1,0,0,1
11089,Travel,Friend(%s),?S&~unny,8:00,1,0,0,0,1,0,0
15410,Travel,F!rie?nd(s),Sun?ny,9:00,1,1,0,0,1,6,0
18305,Travel,!?Fri&?end(s),%%&&Sunny,14:00,1,1,0,0,1,0,0
10162,Travel, F!a%mily,Sunny,10:00,1,1,0,0,1,0,0
5303,Work,% ~Alone,Sunn&y,7AM  ,1,1,1,0,1,0,0
6257,Work,A%l?one,?~S&?unny,6:00,1,1,0,0,1,10,0
6948,Travel,Friend(s),Sunn?y,10:00,1,0,0,0,1,6,0
5738,Travel,Friend(s),?!S??unny,1 PM,1,1,0,0,1,0,0
13061,Travel,Fam&ily,S&?unny,16:00,1,1,0,0,1,0,0
18755,Visit,Alone,!Su!&nny,6 PM  ,1,0,0,0,1,0,0
12075,Travel, A~lone,?%~%Sunny,12AM ,1,0,0,0,1,0,0
10914,Travel,!Fr&ie nd(s),Sunn~y,17:00,1,1,0,0,1,0,0
7177,Travel,F??&?riend(s),Sun%ny,14:00,1,1,0,0,1,0,0
6013,Travel,!F%a  mily,~S~%?unny,5 PM,1,0,0,0,1,19,0
19846,Work,Alone,Sunn%y,6AM ,1,1,0,0,1,0,0
17998,Work,Al?one,S~unny,6:00,1,0,0,0,1,20,0
9204,Travel,Fami?ly,&Su?nny,8:00,1,0,0,0,1,0,0
7262,Travel,F~amily,S~&unny,9  AM  ,1,0,0,0,1,0,0
19862,Travel,? F! amily,~?S?~unny,10:00,1,0,0,0,1,0,0
14697,Travel,!!Fa&mily,S%unny,4PM  ,1,0,0,0,1,0,0
18967,Travel,F~&!a%mily,!S%unny,3PM,1,1,0,0,1,75,0
17957,Travel,?!A&?lone,~S~unny,12:00,1,0,0,0,1,42,0
17623,Travel,Friend(s),?S??unny,9:00,1,1,0,0,1,53,0
13617,Travel,Family,Sunny,8:00,1,1,0,0,1,35,0
15171,Travel,!F%a~%mily,Sunn!y,14:00,1,0,0,0,1,0,0
4887,Travel,?F&a??mily,Sunn?y,1  PM,1,1,0,0,1,43,0
17707,Visit,A?~~lone,S%u!nny,15:00,1,0,0,1,0,0,1
18940,Visit,Alo&&ne,%%?&Sunny,18:00,1,1,0,0,1,56,0
16588,Visit,A~!~lone,Sunny,3 PM ,1,0,0,0,1,0,0
10400,Work,~~A?&lone,&S~u&nny,7  AM  ,1,1,1,0,1,37,0
5580,Work,~&&A&lone,&Sunny,6 AM,1,1,0,0,1,0,0
3580,Work,Alo&&ne,!S!u~nny,7AM,1,0,0,1,0,0,1
2208,Travel,Alone,&!~~Sunny,11 AM ,1,0,0,0,1,57,0
1678,Travel,Fri~%e%n?d(s),!~Sunny,9AM ,1,1,0,0,1,45,0
15030,Travel,Frie~nd(s),Sunny,3 PM,1,1,0,0,1,29,0
8507,Travel,?&%Fr%iend(s),S%u!nny,11:00,1,1,0,0,1,0,0
8810,Travel,Fa &mily,&~!S!unny,9:00,1,1,0,0,1,42,0
2766,Visit,Alone,%&S~&unny,4  PM,1,0,0,1,0,44,1
6306,Visit,!?&A!lone,Sunny,15:00,1,1,0,0,1,51,0
19651,Work,A&l%one,!&~%Sunny,6 AM  ,1,1,1,0,1,56,0
2449,Travel,~~~A&lone,Sunny,14:00,1,0,0,0,1,0,0
9894,Travel,?Fri%end(s),!Su%?nny,8  AM ,1,0,0,0,1,0,0
18663,Travel,Friend(&!s),S???~unny,9:00,1,0,0,0,1,4,0
9236,Travel,Frie !  nd(s),~?S?~unny,10AM,1,1,0,0,1,5,0
12216,Travel,Frie!n!d(s),S~u?nny,11 AM,1,0,0,0,1,0,0
15876,Travel,Friend(s),~!&%Sunny,14:00,1,1,0,0,1,0,0
1424,Travel,Friend!(s),Sun?!ny,2  PM ,1,1,0,0,1,0,0
6790,Travel,Fri end(s),Sun!ny,14:00,1,1,0,0,1,0,0
16313,Travel,~Fr!iend (s),Sunny,6 PM ,1,0,0,0,1,0,0
10582,Travel,Friend( s),!%&Sunny,3 PM ,1,1,0,0,1,7,0
17974,Travel,F%riend(?s),%S%?%unny,1PM,1,0,0,0,1,0,0
15084,Travel,~Fr~i?en?d(s),S~%&unny,14:00,1,1,0,0,1,6,0
12107,Travel,%Alone,~S!&%unny,9  AM ,1,0,0,0,1,0,0
6659,Visit, &A%lone,Sunny,4PM  ,1,0,0,1,0,6,1
11528,Visit,Alone,Sunny,18:00,1,1,0,0,1,0,0
14931,Work,%A! %lone,S!!u%nny,7:00,1,1,0,0,1,7,0
14120,Work,~?A! lone,Su?nny,6AM  ,1,0,0,1,0,5,1
6080,Work,A~~&~lone,S&&!%unny,6:00,1,0,0,0,1,8,0
16094,Travel,A%l%~one,%?Sunny,11:00,1,0,0,0,1,0,0
6916,Travel, Frie!~nd(s),Sunn?y,8:00,1,0,0,0,1,13,0
13904,Travel,Friend(s),~Sun!ny,11:00,1,0,0,0,1,0,0
8287,Travel,Friend(s),S%unny,1PM  ,1,1,0,0,1,0,0
16453,Travel,F%r%?i~end(s),%Sun!ny,11  AM  ,1,1,0,0,1,0,0
19152,Travel,Friend(s),?Sunny,6 PM  ,1,1,0,0,1,0,0
13893,Travel,%Friend(s),Sunny,13:00,1,1,0,0,1,0,0
13996,Travel,A lo%ne,S~&%~unny,8:00,1,0,0,0,1,11,0
2518,Visit,~Al~%one,&Su!nny,6  PM  ,1,0,0,0,1,0,0
17833,Work, &% Alone,?Sunny,6  AM  ,1,1,1,0,1,13,0
4616,Work,?A!lone,&%&?Sunny,6 AM,1,0,0,0,1,0,0
16120,Travel,%Alone,Sunn?y,11:00,1,0,0,0,1,0,0
3176,Travel,&!Fr&i&end(s),S?%&unny,10:00,1,1,0,0,1,0,0
7223,Travel,Fri!en&d&(s),S??~%unny,11  AM ,1,0,0,0,1,0,0
4495,Travel,F!ri~%end(s),S&!%%unny,13:00,1,1,0,0,1,0,0
16164,Travel,Friend(s),!?S?unny,18:00,1,1,0,0,1,0,0
15393,Travel,Fr~i%e&n?d(s),~!Sunny,1 PM ,1,1,0,0,1,1,0
15018,Travel,A%l?one,?Su%nny,8  AM  ,1,0,0,0,1,2,0
17298,Work, %?Alone,%S??!unny,7  AM  ,1,0,0,0,1,0,0
17794,Travel,Alone,~Su~&nny,11:00,1,0,0,0,1,0,0
6979,Travel,Frien%d(s),Su~!nny,8:00,1,0,0,0,1,11,0
5790,Travel,F?rie?~n&d(s),Sunny,9 AM ,1,1,0,0,1,0,0
8618,Travel,Fri en? ?d(s),Sunny,11AM,1,1,0,0,1,13,0
16380,Travel,Family,&S!unny,10 AM,1,0,0,0,1,0,0
12311,Travel,Family,%?~S!unny,15:00,1,0,0,0,1,0,0
3908,Work,&&%A&lone,Sunn?y,7:00,1,1,0,0,1,0,0
9437,Work,A~lo%ne,!&?Sunny,7  AM  ,1,0,0,1,0,0,1
8911,Work,Alone,~!Sunny,7AM,1,0,0,0,1,0,0
19735,Travel,?& ?Alone,Sunny,12:00,1,0,0,0,1,8,0
13062,Travel,Fr?ie!n&d(s),Sunny,10:00,1,0,0,0,1,0,0
5998,Travel,Friend(s),%Su?nny,8  AM  ,1,1,0,0,1,9,0
17930,Travel,Fri e%%n~d(s),?&&!Sunny,2 PM,1,1,0,0,1,0,0
5583,Travel,Friend(s),%S%u!nny,11:00,1,1,0,0,1,0,0
8969,Travel,Frie!%~nd(s),%Su~nny,17:00,1,1,0,0,1,0,0
14173,Travel,!Fri !end(s),Sunn!y,14:00,1,1,0,0,1,0,0
11905,Travel,Fa ?mily,S%?unny,9:00,1,0,0,0,1,0,0
11417,Travel,Fami~!ly,?Sun%ny,10 AM  ,1,1,0,0,1,9,0
2704,Travel,Family,!Sunny,5 PM ,1,0,0,0,1,10,0
17450,Visit,Alo&ne,Sun!ny,6PM ,1,0,0,0,1,0,0
